"","Annual_Mean_Temperature","Annual_Precipitation","BulkDensity","CoarseFragments","Elevation","EVI_mean","Isothermality","landcover_class","landscape_diversity_shdi","Max_Temperature_Warmest_Month","Mean_Diurnal_Range","Mean_Temperature_Coldest_Quarter","Mean_Temperature_Driest_Quarter","Mean_Temperature_Warmest_Quarter","Mean_Temperature_Wettest_Quarter","Min_Temperature_Coldest_Month","NDVI_mean","Nitrogen","Precipitation_Coldest_Quarter","Precipitation_Driest_Month","Precipitation_Driest_Quarter","Precipitation_Seasonality","Precipitation_Warmest_Quarter","Precipitation_Wettest_Month","Precipitation_Wettest_Quarter","SandContent","SiltContent","Slope","SoilOrganicCarbon","SoilpH","Temperature_Annual_Range","Temperature_Seasonality","Longitude","Latitude","Presence"
"42",11.6208333969116,10.0749998092651,1.10000002384186,12,436.999725341797,0.382747262716293,2.31666684150696,"80",0.950270539233235,167,20.75,423,319,375,450,100,0.375559478998184,7.80000019073486,10.8500003814697,747.570190429688,29.2999992370605,27,7.60000038146973,34.3856658935547,-2.29999995231628,28,41,0.000224202129174955,106.800003051758,5.59999990463257,15.0220279693604,1513,42.71902,42.60588,0
"43",14.2708330154419,9.77499961853027,1.20000004768372,10,168.999389648438,0.403527230024338,5.81666660308838,"50",0.500402423538188,183,22.4333343505859,468,305,339,483,89,0.406895518302917,4.5,13.3333330154419,680.295593261719,27.5,28.7999992370605,7.51666688919067,35.5454559326172,1.29999995231628,17.5,38.5,3.99977397918701,69.8000030517578,5.19999980926514,20.7877979278564,1513,42.71422,42.24388,0
"44",12.5874996185303,10.2916660308838,1.29999995231628,12,521.999450683594,0.383832603693008,2.23333334922791,"30",0.673011667009257,107,23,95,95,233,281,28,0.383066862821579,3.90000009536743,2.23333334922791,843.273193359375,33.0999984741211,29.7999992370605,16.8666667938232,31.0926494598389,-3.29999995231628,25,46,2,34,6.69999980926514,40.9214935302734,721,45.66390579,41.8554946,0
"45",10.7666664123535,10.3666667938232,1.20000004768372,12,893.000732421875,0.407544136047363,1.31666660308838,"30",0,100,20.1000003814697,85,85,210,260,24,0.409812986850739,4.09999990463257,1.31666660308838,771.42236328125,31.2000007629395,27,14.2166662216187,33.2264938354492,-4.19999980926514,29,42,3.99976134300232,40.4000015258789,6.59999990463257,43.8870124816895,642,44.9247087,41.78396778,0
"46",10.8208332061768,10.4916667938232,1.20000004768372,13,908.002075195312,0.423304796218872,1.39999997615814,"30",0.673011667009257,100,20.1666660308838,85,85,213,261,24,0.425838202238083,4.5,1.39999997615814,770.895202636719,31.3000011444092,27.2000007629395,14.2333326339722,33.5196990966797,-4.09999990463257,29,42,5.0000901222229,48.2000007629395,6.5,44.283805847168,643,44.9224094,41.77694394,0
"47",12.1208333969116,10.2916669845581,1.29999995231628,9,538.999938964844,0.346544593572617,1.98333323001862,"40",0,82,22,83,83,176,219,24,0.342871010303497,3.09999990463257,1.98333323001862,821.153442382812,32.1000022888184,29.2000007629395,16,32.0612640380859,-2.90000009536743,20,43,2.99980354309082,32.4000015258789,6.90000009536743,38.8641891479492,561,44.66520839,41.89639174,0
"48",9.875,11.5166664123535,1.29999995231628,14,1050.00012207031,0.29623019695282,-0.116666711866856,"30",0,87,19.6166667938232,104,104,139,217,34,0.291199862957001,4,-0.116666711866856,805.211730957031,33.2999992370605,28.1000003814697,16.8500003814697,34.5845832824707,-5.19999980926514,27,41,3.00025057792664,45.0999984741211,7,35.4775733947754,574,43.11268787,41.64928645,0
"49",10.1166667938232,11.1666669845581,1.29999995231628,12,991.001403808594,0.306024998426437,0.149999901652336,"50",0.636514168294813,88,19.6166667938232,106,106,139,219,33,0.300575524568558,4.19999980926514,0.983333349227905,794.667846679688,32.5,27.6000003814697,17.033332824707,34.3589744567871,-4.90000009536743,31,43,4.99976968765259,43.7000007629395,6.80000019073486,35.4141311645508,579,42.99452557,41.63418494,0
"50",14.2124996185303,7.57499980926514,1.20000004768372,10,7.99967527389526,0.3397336602211,6.61666679382324,"10",0.673011667009257,221,22.0166664123535,495,302,540,642,77,0.335869431495667,5.59999990463257,12.75,628.056640625,23.4000015258789,26.2000007629395,19.3833332061768,32.3717918395996,2.79999995231628,16,42,1.00018215179443,80,5.40000009536743,27.9195137023926,1951,41.70495,42.09403,0
"51",12.6458330154419,9.29166698455811,1,15,286.997924804688,0.519928991794586,3.83333325386047,"10",0,181,21.1333332061768,463,333,377,486,101,0.520414531230927,7.90000009536743,11.8500003814697,705.209350585938,27.6000003814697,27.1000003814697,5.51666688919067,33.6654586791992,-0.5,30,44,20.9992427825928,108.599998474121,5.59999990463257,16.4038410186768,1594,42.75371,42.43724,0
"52",9.89999961853027,11.2166662216187,1.29999995231628,18,1043.00830078125,0.288807809352875,-0.0833332911133766,"30",0,85,19.5166664123535,99,99,136,214,32,0.287835955619812,4.19999980926514,-0.0833332911133766,801.209289550781,32.7999992370605,27.6000003814697,16.8833332061768,34.1971549987793,-5.19999980926514,31,46,18.9993076324463,45.0999984741211,6.80000019073486,36.8968086242676,557,43.06716413,41.62319427,0
"53",9.80000019073486,11.2666664123535,1.20000004768372,18,1055.99768066406,0.279962152242661,-0.266666680574417,"30",0,86,19.4500007629395,99,99,135,213,32,0.278452515602112,4.5,-0.266666680574417,806.287780761719,33,27.6000003814697,13.1999998092651,34.141414642334,-5.40000009536743,30,45,13.0001049041748,51.2000007629395,6.80000019073486,36.9744720458984,558,43.09246468,41.6102582,0
"54",9.48750019073486,11.2583332061768,1.20000004768372,12,1093.00012207031,0.334297358989716,-0.550000011920929,"10",0.636514168294813,85,19.216667175293,102,102,132,216,33,0.331737995147705,4.09999990463257,-0.550000011920929,808.832275390625,33.2000007629395,27.5,12.8166666030884,33.9106407165527,-5.69999980926514,31,45,2.00012612342834,54.9000015258789,6.80000019073486,36.3160781860352,563,43.24684086,41.57626653,0
"55",9.875,11.5166664123535,1.29999995231628,14,1050.00012207031,0.29623019695282,-0.116666711866856,"30",0,87,19.6166667938232,104,104,139,217,34,0.291199862957001,4,-0.116666711866856,805.211730957031,33.2999992370605,28.1000003814697,16.8500003814697,34.5845832824707,-5.19999980926514,27,41,3.00025057792664,45.0999984741211,7,35.4775733947754,574,43.11241906,41.64704213,1
"56",10.1166667938232,11.1666669845581,1.29999995231628,12,991.001403808594,0.306024998426437,0.149999901652336,"50",0.693147180559945,88,19.6166667938232,106,106,139,219,33,0.300575524568558,4.19999980926514,0.983333349227905,794.667846679688,32.5,27.6000003814697,17.033332824707,34.3589744567871,-4.90000009536743,31,43,4.99976968765259,43.7000007629395,6.80000019073486,35.4141311645508,579,42.995454,41.635977,0
"57",9.875,11.5166664123535,1.29999995231628,14,1050.00012207031,0.29623019695282,-0.116666711866856,"30",0,87,19.6166667938232,104,104,139,217,34,0.291199862957001,4,-0.116666711866856,805.211730957031,33.2999992370605,28.1000003814697,16.8500003814697,34.5845832824707,-5.19999980926514,27,41,3.00025057792664,45.0999984741211,7,35.4775733947754,574,43.111757,41.646659,0
"58",9.8125,11.0083332061768,1.29999995231628,12,1058.9951171875,0.348148375749588,-0.133333280682564,"30",0.636514168294813,88,19.2666664123535,100,100,137,218,32,0.344605475664139,4.19999980926514,-0.133333280682564,792.998107910156,32.2999992370605,27.2000007629395,16.75,34.0815277099609,-5.09999990463257,31,43,14.9998111724854,43.7000007629395,6.80000019073486,37.4208869934082,566,42.99562673,41.63159702,0
"59",11.779167175293,10.4416666030884,1.29999995231628,14,696.998474121094,0.391340851783752,1.85000002384186,"30",0.500402423538188,83,21.5,84,84,177,223,25,0.391322076320648,3.90000009536743,1.85000002384186,809.703857421875,32.1000022888184,29.2000007629395,15.3999996185303,32.5285568237305,-2.90000009536743,23,42,20.0000152587891,40.9000015258789,6.80000019073486,38.9546279907227,569,44.54807778,41.84103752,0
"60",11.9958333969116,10.4250001907349,1.29999995231628,11,683.999145507812,0.348919987678528,2.13333320617676,"30",0,91,21.8333339691162,82,82,198,244,23,0.353964775800705,3.79999995231628,2.13333320617676,804.4208984375,31.8999996185303,29.1000003814697,15.75,32.6802520751953,-2.79999995231628,25,42,2.00012373924255,35.2999992370605,6.69999980926514,42.6370811462402,607,45.00836,41.75259,0
"61",11.9333333969116,10.75,1.29999995231628,11,703.00048828125,0.339892953634262,1.89999985694885,"40",0.950270539233235,95,21.8166656494141,87,87,210,256,25,0.341947853565216,3.40000009536743,1.89999985694885,810.115966796875,32.2999992370605,28.8999996185303,15.9333333969116,33.2817344665527,-3.40000009536743,29,41,2.00015759468079,32.7999992370605,6.80000019073486,41.6930389404297,643,45.18493831,41.72598297,0
"62",12.6750001907349,10.5500001907349,1.29999995231628,11,514.999694824219,0.3989437520504,2.51666665077209,"40",0,80,22.8833332061768,70,70,166,205,20,0.400997936725616,2.90000009536743,2.51666665077209,830.228576660156,32.7999992370605,30.2999992370605,16.5166664123535,32.1646347045898,-2.5,23,44,1,33.2999992370605,6.90000009536743,43.4481353759766,507,44.80437,41.604476,0
"63",11.9666662216187,10.4499998092651,1.29999995231628,12,697.999633789062,0.357025384902954,2.13333320617676,"30",0,91,21.7999992370605,82,82,197,244,23,0.361024767160416,3.79999995231628,2.13333320617676,803.394287109375,31.8999996185303,29.1000003814697,15.6999998092651,32.7586212158203,-2.79999995231628,24,44,5.00015687942505,36.5999984741211,6.69999980926514,42.940242767334,604,45.008319,41.751328,0
"64",14.3125,9.34166622161865,1.10000002384186,10,90.0004272460938,0.471630185842514,6.34999990463257,"10",0.500402423538188,192,22.1333332061768,492,345,489,532,98,0.473116457462311,6.90000009536743,13.283332824707,645.403747558594,25.5999984741211,27.2999992370605,11.2666664123535,36.4908866882324,1.70000004768372,18,43,1.00033867359161,80.5999984741211,5.19999980926514,17.2342567443848,1837,42.04714134,42.2763123,0
"65",14.2458333969116,9.35833358764648,1.10000002384186,10,135.000411987305,0.441882431507111,6.26666641235352,"10",0,194,22.0833339691162,496,349,489,537,100,0.444519102573395,7,13.216667175293,646.19677734375,25.5999984741211,27.2999992370605,11.1833333969116,36.5559921264648,1.70000004768372,18,43,11.0005130767822,80.3000030517578,5.30000019073486,17.0627117156982,1848,42.05814777,42.2811089,0
"66",10.6041669845581,10.3249998092651,1.20000004768372,13,919.999755859375,0.403110712766647,1.19999992847443,"30",0.562335144618808,100,19.8500003814697,86,86,214,263,25,0.402681738138199,4.5,1.19999992847443,766.652893066406,31,26.7000007629395,14.0666666030884,33.3064498901367,-4.30000019073486,29,42,17.9997615814209,47,6.40000009536743,43.8886604309082,649,44.91749225,41.79887379,0
"67",11.9666662216187,10.4499998092651,1.29999995231628,12,697.999633789062,0.357025384902954,2.13333320617676,"30",0,91,21.7999992370605,82,82,197,244,23,0.361024767160416,3.79999995231628,2.13333320617676,803.394287109375,31.8999996185303,29.1000003814697,15.6999998092651,32.7586212158203,-2.79999995231628,24,44,5.00015687942505,36.5999984741211,6.69999980926514,42.940242767334,604,45.00231836,41.75127348,0
"68",11.9666662216187,10.4499998092651,1.29999995231628,12,697.999633789062,0.357025384902954,2.13333320617676,"30",0,91,21.7999992370605,82,82,197,244,23,0.361024767160416,3.79999995231628,2.13333320617676,803.394287109375,31.8999996185303,29.1000003814697,15.6999998092651,32.7586212158203,-2.79999995231628,24,44,5.00015687942505,36.5999984741211,6.69999980926514,42.940242767334,604,45.00430475,41.75425016,0
